-114.719	69.0437	248.347
-114.734	69.0204	248.346
-114.736	69.0193	248.346
-114.733	69.0353	248.358
-114.728	69.0375	248.354
-114.738	69.0338	248.35
-114.73	69.0349	248.364
-114.735	69.0282	248.351
-114.729	69.0187	248.339
-114.732	69.0344	248.37
-114.727	69.0368	248.369
-114.718	69.0424	248.359
-114.731	69.0394	248.37
-114.73	69.0194	248.357
-114.72	69.0375	248.384
-114.728	69.02	248.374
-114.684	68.9589	248.312
-114.734	68.9853	248.342
-114.726	68.9919	248.356
-114.735	69.0436	248.37
-114.732	69.0086	248.371
-114.746	69.0093	248.377
-114.705	68.9212	248.401
-114.701	68.9318	248.41
-114.714	68.9606	248.412
-114.726	69.0333	248.371
-114.744	69.0087	248.356
-114.725	69.0205	248.339
-114.745	69.0353	248.38
-114.744	69.0347	248.363
-114.729	69.0156	248.376
-114.737	69.0234	248.362
-114.705	68.9615	248.313
-114.712	69.0269	248.363
-114.73	69.0079	248.344
-114.732	69.0409	248.37
-114.742	69.0338	248.348
-114.732	69.0188	248.345
-114.741	69.0391	248.354
-114.694	68.971	248.294
-114.724	69.0199	248.356
-114.72	69.0071	248.341
-114.692	68.9693	248.323
-114.723	69.0171	248.337
-114.74	69.0155	248.359
-114.733	69.0482	248.369
-114.741	69.0206	248.369
-114.724	69.0456	248.346
-114.741	69.01	248.36
-114.728	69.0108	248.35
-114.741	69.0244	248.372
-114.683	68.955	248.309
-114.731	69.0133	248.35
-114.708	69.0161	248.37
-114.682	68.969	248.303
-114.731	69.0127	248.353
-114.718	69.0113	248.355
-114.722	69.0495	248.358
-114.716	69.0188	248.345
-114.722	69.0455	248.37
-114.713	69.043	248.369
-114.719	69.0368	248.35
-114.73	69.0279	248.354
-114.722	69.0272	248.359
-114.729	69.0476	248.366
-114.677	68.9711	248.316
-114.705	69.018	248.365
-114.713	69.015	248.361
-114.732	69.0189	248.362
-114.738	69.0266	248.37
-114.718	69.0314	248.36
-114.729	69.0269	248.367
-114.721	69.0375	248.37
-114.72	69.0312	248.378
-114.728	69.0313	248.376
-114.721	69.0253	248.359
-114.723	69.039	248.371
-114.722	69.0242	248.353
-114.713	69.0364	248.369
-114.719	69.0454	248.37
-114.723	69.0478	248.37
-114.642	69.0855	248.305
-114.712	69.0267	248.345
-114.71	69.027	248.333
-114.718	69.0376	248.361
-114.692	68.9755	248.407
-114.678	68.9739	248.321
-114.704	69.0184	248.366
-114.715	68.9987	248.344
-114.716	69.0343	248.344
-114.708	69.042	248.37
-114.718	69.038	248.357
-114.716	69.0504	248.367
-114.73	69.0394	248.368
-114.714	69.0431	248.362
-114.697	68.9659	248.32
-114.713	69.0056	248.341
-114.712	69.0265	248.36
-114.71	69.0472	248.363
-114.717	69.0621	248.341
-114.722	69.0234	248.355
-114.715	69.0386	248.352
-114.699	68.943	248.31
-114.716	69.0212	248.354
-114.711	69.038	248.347
-114.717	69.0271	248.355
-114.695	69.0612	248.354
-114.704	69.0258	248.343
-114.688	68.9577	248.386
-114.712	69.0241	248.354
-114.715	69.0442	248.366
-114.713	69.0496	248.376
-114.732	69.0423	248.367
-114.723	69.034	248.356
-114.713	69.0353	248.35
-114.732	69.0139	248.357
-114.734	69.028	248.377
-114.72	69.0342	248.378
-114.729	69.0544	248.357
-114.678	68.9751	248.294
-114.72	69.0231	248.34
-114.73	69.0153	248.346
-114.727	69.0261	248.355
-114.71	69.0441	248.375
-114.718	69.0472	248.366
-114.733	69.0454	248.368
-114.679	68.9664	248.304
-114.71	69.0094	248.339
-114.687	68.9759	248.314
-114.699	69.0291	248.347
-114.679	68.9637	248.388
-114.706	69.0513	248.37
-114.712	69.0474	248.37
-114.719	69.0416	248.345
-114.738	69.023	248.339
-114.73	69.0438	248.359
-114.725	69.0469	248.361
-114.722	69.0446	248.378
-114.715	69.0418	248.381
-114.716	69.0232	248.359
-114.695	69.1356	248.353
-114.71	69.0403	248.349
-114.707	69.0543	248.363
-114.711	69.0413	248.368
-114.714	69.0453	248.373
-114.677	69.1646	248.384
-114.732	69.0257	248.361
-114.706	69.149	248.371
-114.73	69.0264	248.367
-114.726	69.0538	248.378
-114.724	69.0247	248.38
-114.695	69.1591	248.395
-114.726	69.0478	248.369
-114.731	69.037	248.359
-114.708	69.1489	248.373
-114.719	69.0429	248.376
-114.728	69.0378	248.391
-114.716	69.0314	248.379
-114.732	69.0437	248.358
-114.737	69.0359	248.361
-114.673	69.0493	248.405
-114.703	68.9926	248.428
-114.723	69.029	248.384
-114.731	69.0288	248.375
-114.726	69.0217	248.382
-114.723	69.0214	248.368
-114.732	69.0243	248.369
-114.724	69.0084	248.349
-114.736	69.0202	248.378
-114.727	69.0202	248.377
-114.735	69.029	248.378
-114.723	69.0322	248.376
-114.71	69.0416	248.37
-114.734	69.0101	248.371
-114.719	69.0144	248.364
-114.739	69.0394	248.381
-114.711	69.0521	248.381
-114.737	69.0201	248.341
-114.731	69.0223	248.356
-114.735	69.0297	248.366
-114.748	69.027	248.376
-114.739	69.0235	248.37
-114.744	69.0267	248.382
-114.741	69.0197	248.371
-114.732	69.0324	248.364
-114.747	69.0129	248.365
-114.735	69.0326	248.367
-114.732	69.0086	248.378
-114.729	69.0203	248.385
-114.729	69.0298	248.388
-114.723	69.0361	248.38
-114.704	68.9484	248.417
-114.732	69.0497	248.359
-114.713	69.039	248.357
-114.731	69.0561	248.367
-114.717	69.0497	248.365
-114.691	69.1726	248.392
-114.733	69.0386	248.392
-114.696	68.9782	248.42
-114.723	69.0334	248.375
-114.719	69.0471	248.369
-114.723	69.044	248.37
-114.729	69.0367	248.366
-114.729	69.0406	248.362
-114.728	69.0405	248.37
-114.724	69.0452	248.372
-114.696	68.981	248.395
-114.737	69.0448	248.367
-114.7	68.992	248.4
-114.725	69.0512	248.37
-114.723	69.0352	248.377
-114.706	69.0625	248.377
-114.721	69.0123	248.363
-114.722	69.0323	248.368
-114.732	69.0504	248.373
-114.696	68.9545	248.418
-114.721	69.0557	248.362
-114.717	69.061	248.377
-114.712	69.0292	248.357
-114.724	69.0234	248.359
-114.724	69.0562	248.366
-114.721	69.0457	248.375
-114.72	69.0324	248.393
-114.729	69.0314	248.383
-114.696	69.1602	248.377
-114.729	69.0391	248.381
-114.733	69.0135	248.376
-114.737	69.0312	248.379
-114.741	69.0199	248.371
-114.704	68.9775	248.404
-114.742	69.0345	248.365
-114.722	69.0171	248.352
-114.739	69.0391	248.372
-114.738	69.0423	248.365
-114.731	69.0314	248.388
-114.722	69.037	248.376
-114.733	69.0269	248.375
-114.727	69.0203	248.371
-114.704	68.9617	248.398
-114.699	68.9678	248.404
-114.732	69.0245	248.372
-114.72	69.0439	248.38
-114.722	69.042	248.365
-114.717	69.0463	248.355
-114.729	69.0464	248.356
-114.731	69.0135	248.35
-114.712	69.0497	248.37
-114.726	69.0161	248.366
-114.695	68.9401	248.398
-114.691	68.9595	248.422
-114.695	68.9347	248.325
-114.732	68.9926	248.352
-114.738	68.9934	248.335
-114.661	69.1218	248.347
-114.717	69.0367	248.337
-114.726	69.0364	248.37
-114.734	69.0068	248.374
-114.727	69.0006	248.359
-114.738	69.0124	248.348
-114.736	69.0127	248.368
-114.729	69.0212	248.368
-114.704	69.1296	248.387
-114.732	69.0199	248.38
-114.745	69.0135	248.373
-114.734	68.9891	248.361
-114.738	69.0177	248.376
-114.736	69.015	248.364
-114.722	69.0189	248.365
-114.724	69.0179	248.37
-114.732	69.0029	248.365
-114.74	69.0127	248.382
-114.693	68.928	248.328
-114.727	69.0035	248.366
-114.731	69.0457	248.385
-114.726	68.9916	248.368
-114.733	69.0047	248.374
-114.748	69.0166	248.369
-114.733	69.0219	248.362
-114.711	68.9479	248.313
-114.694	68.9574	248.32
-114.726	69.0162	248.345
-114.713	69.0692	248.377
-114.726	68.9996	248.353
-114.691	68.9297	248.392
-114.711	69.045	248.359
-114.714	68.9971	248.355
-114.715	69.0192	248.343
-114.709	69.0341	248.35
-114.707	69.0222	248.357
-114.703	69.0523	248.356
-114.709	69.0261	248.345
-114.72	69.0454	248.357
-114.715	69.0272	248.35
-114.714	69.0358	248.348
-114.676	68.9584	248.309
-114.715	68.9968	248.341
-114.723	69.0126	248.346
-114.721	69.0191	248.35
-114.721	69.0534	248.366
-114.717	69.0408	248.363
-114.717	69.038	248.358
-114.718	69.0318	248.365
-114.709	69.0226	248.361
-114.714	69.0396	248.361
-114.713	69.0306	248.352
-114.673	68.9617	248.316
-114.719	69.0051	248.372
-114.705	69.0044	248.367
-114.718	69.0265	248.389
-114.711	69.0034	248.375
-114.717	69.013	248.364
-114.717	69.0103	248.359
-114.733	69.0068	248.371
-114.715	69.0109	248.384
-114.722	68.9987	248.369
-114.708	69.0342	248.369
-114.715	69.0304	248.378
-114.719	69.0287	248.379
-114.672	68.9535	248.322
-114.677	68.9606	248.329
-114.72	69.0122	248.376
-114.707	69.0063	248.375
-114.721	69.025	248.358
-114.72	69.0241	248.348
-114.705	69.0434	248.351
-114.713	69.0389	248.367
-114.71	69.0431	248.352
-114.722	69.0448	248.368
-114.723	69.0202	248.366
-114.739	69.0207	248.352
-114.73	69.0247	248.349
-114.708	69.0308	248.373
-114.716	69.0278	248.375
-114.727	69.0086	248.362
-114.72	69.043	248.359
-114.706	69.1261	248.374
-114.731	69.0345	248.363
-114.673	69.069	248.337
-114.711	69.0312	248.388
-114.704	69.0274	248.34
-114.716	69.0274	248.359
-114.732	69.0221	248.365
-114.698	68.9554	248.394
-114.727	69.0325	248.371
-114.717	69.0459	248.384
-114.701	68.9696	248.423
-114.695	68.9722	248.412
-114.712	68.9491	248.401
-114.709	68.9581	248.396
-114.739	69.034	248.36
-114.702	68.961	248.333
-114.726	69.0113	248.384
-114.693	68.9688	248.417
-114.7	68.9754	248.422
-114.7	68.9757	248.419
-114.716	68.9611	248.404
-114.716	69.122	248.386
-114.685	69.0639	248.437
-114.703	68.9714	248.425
-114.689	68.9793	248.313
-114.727	68.9995	248.36
-114.706	68.9601	248.305
-114.695	69.1364	248.359
-114.731	69.0206	248.382
-114.734	69.022	248.371
-114.728	69.0399	248.371
-114.72	69.1288	248.362
-114.711	68.956	248.377
-114.742	69.0285	248.366
-114.723	69.015	248.373
-114.728	69.0329	248.35
-114.729	69.0376	248.359
-114.715	69.1445	248.366
-114.739	69.01	248.366
-114.737	69.0262	248.372
-114.693	68.9596	248.318
-114.735	69.0111	248.367
-114.72	68.9989	248.349
-114.726	69.0151	248.362
-114.684	68.964	248.321
-114.703	69.1361	248.382
-114.725	69.0149	248.353
-114.737	69.0232	248.382
-114.699	68.9575	248.418
-114.729	69.0328	248.367
-114.727	69.0196	248.345
-114.729	69.0267	248.351
-114.714	69.0398	248.365
-114.73	69.0039	248.362
-114.663	69.0661	248.34
-114.695	68.9716	248.301
-114.739	69.0271	248.359
-114.692	68.9342	248.362
-114.735	69.0171	248.359
-114.693	68.9546	248.311
-114.723	69.0087	248.364
-114.723	69.0157	248.351
-114.729	69.0318	248.357
-114.72	69.025	248.369
-114.695	68.9525	248.316
-114.721	68.9972	248.351
-114.723	68.9999	248.347
-114.73	69.0136	248.368
-114.681	68.9434	248.396
-114.71	68.9422	248.4
-114.693	68.9536	248.399
-114.683	68.9388	248.389
-114.716	69.032	248.362
-114.722	69.0337	248.371
-114.729	69.0362	248.369
-114.694	68.9662	248.414
-114.715	69.0194	248.356
-114.698	68.9446	248.396
-114.746	69.0052	248.371
-114.737	69.0077	248.365
-114.736	69.016	248.38
-114.697	68.9489	248.415
-114.709	68.9489	248.404
-114.69	68.9466	248.386
-114.73	69.0153	248.349
-114.724	69.0102	248.379
-114.694	68.952	248.403
-114.734	69.0244	248.395
-114.688	68.9893	248.425
-114.695	68.9552	248.403
-114.713	68.9454	248.404
-114.681	68.8945	248.373
-114.73	69.0129	248.385
-114.688	68.9856	248.43
-114.695	68.9445	248.41
-114.713	68.9403	248.402
-114.673	69.0242	248.417
-114.659	68.899	248.369
-114.672	69.0417	248.422
-114.737	69.0121	248.394
-114.709	68.9591	248.421
-114.708	68.9447	248.406
-114.709	68.934	248.408
-114.715	68.9431	248.416
-114.707	68.922	248.397
-114.728	69.0211	248.382
-114.68	69.0432	248.426
-114.706	68.9366	248.417
-114.689	68.9226	248.401
-114.701	68.9323	248.384
-114.718	69.0159	248.369
-114.66	68.8638	248.357
-114.695	69.1115	248.379
-114.732	69.0176	248.383
-114.732	69.008	248.362
-114.69	68.9542	248.321
-114.702	68.9893	248.356
-114.703	69.1053	248.371
-114.705	69.0378	248.373
-114.715	69.0288	248.38
-114.711	69.0336	248.368
-114.684	68.9421	248.4
-114.711	69.0197	248.352
-114.714	69.0154	248.339
-114.719	69.0171	248.349
-114.711	69.029	248.361
-114.711	69.0382	248.362
-114.677	68.9565	248.331
-114.706	69.012	248.35
-114.696	69.0016	248.358
-114.707	69.0126	248.357
-114.671	68.9654	248.307
-114.678	69.1229	248.371
-114.712	69.0231	248.365
-114.718	69.0179	248.372
-114.727	69.0171	248.348
-114.714	69.0195	248.355
-114.724	69.0079	248.345
-114.714	69.0233	248.36
-114.72	69.028	248.364
-114.715	69.0186	248.357
-114.714	69.011	248.353
-114.711	69.0148	248.355
-114.705	69.0157	248.357
-114.717	69.03	248.373
-114.68	68.9494	248.324
-114.719	69.0152	248.365
-114.68	68.9397	248.404
-114.683	68.9658	248.403
-114.694	68.9369	248.4
-114.73	69.0251	248.362
-114.689	68.9555	248.395
-114.699	68.956	248.39
-114.704	68.9469	248.407
-114.679	68.9355	248.394
-114.701	68.9402	248.4
-114.688	68.952	248.382
-114.719	69.031	248.365
-114.719	69.0179	248.364
-114.719	69.0096	248.356
-114.726	68.9961	248.366
-114.735	68.997	248.35
-114.718	69.029	248.366
-114.722	69.0006	248.341
-114.673	69.0202	248.331
-114.733	69.01	248.362
-114.714	69.0419	248.365
-114.713	68.976	248.354
-114.732	68.9755	248.343
-114.719	68.9974	248.354
-114.688	68.9385	248.309
-114.717	68.9753	248.37
-114.708	68.9914	248.348
-114.726	69.0033	248.361
-114.685	68.9524	248.404
-114.685	68.9596	248.313
-114.688	68.9485	248.37
-114.715	69.0737	248.363
-114.682	68.9551	248.397
-114.657	69.0869	248.345
-114.713	69.0377	248.356
-114.708	69.0474	248.387
-114.729	69.03	248.372
-114.721	69.0177	248.376
-114.707	69.0384	248.361
-114.719	69.0292	248.373
-114.711	69.0282	248.37
-114.719	69.0082	248.349
-114.717	69.0288	248.356
-114.72	69.0237	248.384
-114.69	68.9492	248.421
-114.716	69.02	248.382
-114.737	68.987	248.369
-114.708	68.9207	248.388
-114.731	68.9904	248.353
-114.659	69.0766	248.346
-114.697	68.9378	248.432
-114.701	69.1119	248.406
-114.715	69.0227	248.373
-114.709	69.0199	248.387
-114.662	68.9586	248.414
-114.705	69.0135	248.35
-114.672	68.9469	248.323
-114.713	68.9766	248.35
-114.678	68.9599	248.325
-114.687	68.9478	248.398
-114.65	68.8813	248.359
-114.711	69.0036	248.349
-114.726	68.9923	248.339
-114.723	69.022	248.378
-114.69	68.963	248.409
-114.711	69.0297	248.378
-114.722	69.0331	248.376
-114.706	68.9273	248.394
-114.653	68.8983	248.363
-114.696	68.9534	248.397
-114.723	69.0071	248.359
-114.688	68.9553	248.404
-114.703	68.9402	248.402
-114.708	68.954	248.382
-114.706	68.9385	248.388
-114.732	69.0108	248.362
-114.698	69.1447	248.395
-114.735	69.0245	248.379
-114.735	69.02	248.379
-114.723	68.9968	248.358
-114.681	68.9367	248.306
-114.71	69.0029	248.338
-114.692	68.9597	248.304
-114.711	69.0204	248.344
-114.71	69.017	248.353
-114.677	68.9836	248.314
-114.713	68.997	248.338
-114.722	69.0145	248.34
-114.715	69.0382	248.352
-114.684	68.9605	248.317
-114.688	68.9421	248.375
-114.678	68.9811	248.302
-114.704	69.0261	248.338
-114.69	68.9368	248.363
-114.714	69.0261	248.369
-114.718	69.024	248.363
-114.687	69.0181	248.346
-114.691	69.1388	248.389
-114.717	69.0253	248.362
-114.719	69.0419	248.373
-114.714	69.0328	248.362
-114.701	69.1354	248.37
-114.723	69.038	248.355
-114.734	69.0294	248.367
-114.732	69.0402	248.366
-114.731	69.0241	248.356
-114.728	69.021	248.357
-114.732	69.0308	248.352
-114.731	69.0096	248.346
-114.738	69.0258	248.347
-114.731	69.0362	248.356
-114.731	69.0466	248.358
-114.715	69.1394	248.361
-114.738	69.0449	248.366
-114.712	68.9627	248.375
-114.729	69.0431	248.347
-114.71	69.061	248.355
-114.726	69.017	248.335
-114.732	69.0247	248.342
-114.742	69.0085	248.344
-114.714	68.9672	248.382
-114.738	69.0239	248.347
-114.745	69.0233	248.349
-114.69	69.1726	248.357
-114.696	68.9686	248.393
-114.693	68.9896	248.307
-114.709	69.018	248.337
-114.678	68.9802	248.294
-114.707	69.0493	248.343
-114.713	69.0417	248.341
-114.72	69.0568	248.352
-114.724	69.0218	248.348
-114.693	69.1579	248.365
-114.729	69.0482	248.352
-114.72	69.0611	248.379
-114.721	69.051	248.37
-114.721	69.0335	248.375
-114.728	69.0489	248.376
-114.719	69.1428	248.365
-114.713	68.9618	248.397
-114.744	69.037	248.363
-114.686	68.9783	248.313
-114.684	68.9874	248.318
-114.719	69.0299	248.346
-114.728	69.0246	248.361
-114.719	69.0328	248.352
-114.723	69.0419	248.359
-114.702	69.0483	248.35
-114.677	69.0726	248.412
-114.729	69.0594	248.375
-114.727	69.0559	248.372
-114.702	68.9771	248.393
-114.714	69.1515	248.369
-114.722	69.1489	248.36
-114.713	68.9494	248.386
-114.748	69.0428	248.367
-114.724	69.1454	248.376
-114.747	69.0222	248.37
-114.736	69.0483	248.369
-114.741	69.0294	248.36
-114.737	69.0295	248.351
-114.706	69.1453	248.368
-114.718	69.0468	248.344
-114.742	69.0488	248.367
-114.726	69.0346	248.359
-114.674	69.0943	248.347
-114.748	69.0083	248.36
-114.734	69.0435	248.353
-114.732	69.032	248.352
-114.741	69.0346	248.36
-114.71	69.1696	248.378
-114.74	69.03	248.369
-114.748	69.0355	248.364
-114.719	69.0418	248.367
-114.739	69.0258	248.372
-114.726	69.0282	248.39
-114.719	69.0365	248.376
-114.739	69.0281	248.383
-114.736	69.0343	248.366
-114.721	69.0364	248.37
-114.741	69.0061	248.357
-114.731	69.0205	248.378
-114.738	69.0366	248.383
-114.744	69.034	248.385
-114.74	69.0311	248.378
-114.735	69.0173	248.369
-114.735	69.0372	248.369
-114.745	69.0318	248.371
-114.728	69.0368	248.373
-114.734	69.0382	248.372
-114.735	69.0134	248.36
-114.742	69.0333	248.364
-114.744	69.0282	248.358
-114.747	69.0176	248.363
-114.732	69.0355	248.375
-114.732	69.0375	248.375
-114.72	69.0551	248.37
-114.739	69.0464	248.343
-114.721	69.0549	248.346
-114.732	69.035	248.352
-114.716	69.0221	248.345
-114.729	69.0591	248.364
-114.731	69.0445	248.365
-114.725	69.0491	248.366
-114.708	69.1563	248.355
-114.727	69.0353	248.351
-114.742	69.0428	248.346
-114.729	69.0512	248.349
-114.742	69.0525	248.349
-114.742	69.0372	248.359
-114.729	69.0556	248.347
-114.734	69.0613	248.354
-114.742	69.0307	248.329
-114.739	69.052	248.349
-114.727	69.0364	248.338
-114.718	69.0499	248.357
-114.716	69.0527	248.347
-114.677	68.9752	248.301
-114.723	69.0141	248.325
-114.675	68.978	248.298
-114.702	69.0378	248.349
-114.709	69.0358	248.348
-114.716	69.0658	248.356
-114.713	69.0411	248.355
-114.721	69.0511	248.354
-114.734	69.017	248.359
-114.724	69.0333	248.358
-114.724	69.0527	248.371
-114.738	69.0351	248.377
-114.676	68.9817	248.323
-114.691	68.9616	248.386
-114.714	69.0261	248.344
-114.729	69.0429	248.373
-114.692	69.1665	248.386
-114.737	69.0431	248.381
-114.727	69.0508	248.379
-114.729	69.0229	248.374
-114.723	69.0412	248.346
-114.705	69.141	248.375
-114.742	69.0308	248.378
-114.733	69.0349	248.386
-114.739	69.0343	248.379
-114.687	69.0105	248.346
-114.73	69.0652	248.382
-114.732	69.0234	248.366
-114.693	68.973	248.395
-114.714	69.0225	248.35
-114.71	69.0192	248.354
-114.716	69.0443	248.377
-114.727	69.0397	248.373
-114.688	68.9717	248.391
-114.722	69.0536	248.367
-114.718	69.0508	248.371
-114.696	68.983	248.406
-114.719	69.0425	248.373
-114.697	68.9828	248.406
-114.702	69.0739	248.36
-114.728	69.0197	248.366
-114.709	69.0143	248.373
-114.717	69.0243	248.374
-114.678	68.968	248.344
-114.699	69.0127	248.377
-114.684	69.0793	248.378
-114.672	68.9939	248.32
-114.686	69.1586	248.361
-114.675	68.984	248.374
-114.718	69.0648	248.362
-114.714	69.0559	248.364
-114.722	69.0249	248.351
-114.68	68.9734	248.297
-114.716	69.0255	248.331
-114.68	68.9844	248.311
-114.668	68.9774	248.314
-114.696	69.0414	248.352
-114.706	69.0295	248.354
-114.71	69.0457	248.355
-114.713	69.0378	248.359
-114.683	68.9712	248.32
-114.722	69.0247	248.347
-114.721	69.0425	248.355
-114.682	68.9685	248.312
-114.71	69.0184	248.345
-114.727	69.0046	248.343
-114.685	68.9628	248.309
-114.719	69.0166	248.365
-114.707	69.0188	248.36
-114.724	69.0455	248.371
-114.726	69.0244	248.351
-114.698	69.176	248.378
-114.735	69.0162	248.359
-114.735	69.0149	248.35
